date,trades,pnl,cumulative_pnl,capital,drawdown_pct,win_rate
2023-02-01,30,5.3999999999999995,5.3999999999999995,105.4,0.0,60.0
2023-02-02,28,1.4399999999999995,6.839999999999999,106.84,0.0,53.57142857142857
2023-02-03,37,-1.7400000000000007,5.099999999999998,105.1,0.0,48.64864864864865
2023-02-04,19,2.6199999999999997,7.719999999999997,107.72,0.0,57.89473684210527
2023-02-05,7,0.8599999999999999,8.579999999999997,108.58,0.0,57.14285714285714
2023-02-06,35,10.299999999999999,18.879999999999995,118.88,0.0,65.71428571428571
2023-02-07,30,9.399999999999999,28.279999999999994,128.28,0.0,66.66666666666666
2023-02-08,31,-1.6200000000000006,26.659999999999993,126.66,0.0,48.38709677419355
2023-02-09,15,-7.300000000000001,19.359999999999992,119.35999999999999,0.0,26.666666666666668
2023-02-10,34,1.3199999999999994,20.679999999999993,120.67999999999999,0.0,52.94117647058824
2023-02-11,22,5.56,26.23999999999999,126.24,0.0,63.63636363636363
2023-02-12,10,-0.20000000000000018,26.039999999999992,126.03999999999999,0.0,50.0
2023-02-13,16,1.6799999999999997,27.71999999999999,127.72,0.0,56.25
2023-02-14,40,5.199999999999999,32.91999999999999,132.92,0.0,57.49999999999999
2023-02-15,24,-6.48,26.439999999999987,126.43999999999998,0.0,37.5
2023-02-16,29,-5.58,20.859999999999985,120.85999999999999,0.0,41.37931034482759
2023-02-17,33,8.34,29.199999999999985,129.2,0.0,63.63636363636363
2023-02-18,19,8.62,37.819999999999986,137.82,0.0,73.68421052631578
2023-02-19,23,2.5399999999999996,40.359999999999985,140.35999999999999,0.0,56.52173913043478
2023-02-20,27,-1.5400000000000005,38.819999999999986,138.82,0.0,48.148148148148145
2023-02-21,36,1.2799999999999994,40.09999999999999,140.1,0.0,52.77777777777778
2023-02-22,30,-2.6000000000000005,37.499999999999986,137.5,0.0,46.666666666666664
2023-02-23,31,-3.6200000000000006,33.87999999999999,133.88,0.0,45.16129032258064
2023-02-24,22,1.5599999999999996,35.43999999999999,135.44,0.0,54.54545454545454
2023-02-25,25,-3.5000000000000004,31.93999999999999,131.94,0.0,44.0
2023-02-26,19,10.62,42.55999999999999,142.56,0.0,78.94736842105263
2023-02-27,22,1.5599999999999996,44.11999999999999,144.12,0.0,54.54545454545454
2023-02-28,29,8.42,52.53999999999999,152.54,0.0,65.51724137931035
2023-03-01,32,9.36,61.89999999999999,161.89999999999998,0.0,65.625
2023-03-02,37,2.2599999999999993,64.16,164.16,0.0,54.054054054054056
2023-03-03,34,5.319999999999999,69.47999999999999,169.48,0.0,58.82352941176471
2023-03-04,18,-0.3600000000000003,69.11999999999999,169.12,0.0,50.0
2023-03-05,15,4.699999999999999,73.82,173.82,0.0,66.66666666666666
2023-03-06,22,11.559999999999999,85.38,185.38,0.0,77.27272727272727
2023-03-07,21,4.58,89.96,189.95999999999998,0.0,61.904761904761905
2023-03-08,28,3.4399999999999995,93.39999999999999,193.39999999999998,0.0,57.14285714285714
2023-03-09,41,-7.82,85.57999999999998,185.57999999999998,0.0,41.46341463414634
2023-03-10,39,0.2199999999999993,85.79999999999998,185.79999999999998,0.0,51.28205128205128
2023-03-11,32,5.359999999999999,91.15999999999998,191.15999999999997,0.0,59.375
2023-03-12,10,-0.20000000000000018,90.95999999999998,190.95999999999998,0.0,50.0
2023-03-13,42,-6.840000000000001,84.11999999999998,184.11999999999998,0.0,42.857142857142854
2023-03-14,24,7.52,91.63999999999997,191.64,0.0,66.66666666666666
2023-03-15,17,2.6599999999999997,94.29999999999997,194.29999999999995,0.0,58.82352941176471
2023-03-16,25,4.5,98.79999999999997,198.79999999999995,0.0,60.0
2023-03-17,30,-12.600000000000001,86.19999999999996,186.19999999999996,0.0,30.0
2023-03-18,21,8.58,94.77999999999996,194.77999999999997,0.0,71.42857142857143
2023-03-19,24,-0.4800000000000004,94.29999999999995,194.29999999999995,0.0,50.0
2023-03-20,34,7.319999999999999,101.61999999999995,201.61999999999995,0.0,61.76470588235294
2023-03-21,20,1.5999999999999996,103.21999999999994,203.21999999999994,0.0,55.00000000000001
2023-03-22,20,-2.4000000000000004,100.81999999999994,200.81999999999994,0.0,45.0
2023-03-23,36,1.2799999999999994,102.09999999999994,202.09999999999994,0.0,52.77777777777778
2023-03-24,26,-0.5200000000000005,101.57999999999994,201.57999999999993,0.0,50.0
2023-03-25,20,1.5999999999999996,103.17999999999994,203.17999999999995,0.0,55.00000000000001
2023-03-26,27,-1.5400000000000005,101.63999999999993,201.63999999999993,0.0,48.148148148148145
2023-03-27,19,4.619999999999999,106.25999999999993,206.25999999999993,0.0,63.1578947368421
2023-03-28,22,1.5599999999999996,107.81999999999994,207.81999999999994,0.0,54.54545454545454
2023-03-29,41,0.17999999999999927,107.99999999999993,207.99999999999994,0.0,51.21951219512195
2023-03-30,22,3.5599999999999996,111.55999999999993,211.55999999999995,0.0,59.09090909090909
2023-03-31,25,0.49999999999999956,112.05999999999993,212.05999999999995,0.0,52.0
2023-04-01,28,11.44,123.49999999999993,223.49999999999994,0.0,71.42857142857143
2023-04-02,24,7.52,131.01999999999992,231.01999999999992,0.0,66.66666666666666
2023-04-03,19,6.619999999999999,137.63999999999993,237.63999999999993,0.0,68.42105263157895
2023-04-04,27,8.459999999999999,146.09999999999994,246.09999999999994,0.0,66.66666666666666
2023-04-05,17,6.66,152.75999999999993,252.75999999999993,0.0,70.58823529411765
2023-04-06,22,3.5599999999999996,156.31999999999994,256.31999999999994,0.0,59.09090909090909
2023-04-07,14,5.72,162.03999999999994,262.03999999999996,0.0,71.42857142857143
2023-04-08,31,6.379999999999999,168.41999999999993,268.41999999999996,0.0,61.29032258064516
2023-04-09,22,-2.4400000000000004,165.97999999999993,265.9799999999999,0.0,45.45454545454545
2023-04-10,19,0.6199999999999997,166.59999999999994,266.5999999999999,0.0,52.63157894736842
2023-04-11,19,12.62,179.21999999999994,279.2199999999999,0.0,84.21052631578947
2023-04-12,27,10.459999999999999,189.67999999999995,289.67999999999995,0.0,70.37037037037037
2023-04-13,31,10.379999999999999,200.05999999999995,300.05999999999995,0.0,67.74193548387096
2023-04-14,24,1.5199999999999996,201.57999999999996,301.5799999999999,0.0,54.166666666666664
2023-04-15,20,5.6,207.17999999999995,307.17999999999995,0.0,65.0
2023-04-16,30,1.3999999999999995,208.57999999999996,308.5799999999999,0.0,53.333333333333336
2023-04-17,29,-5.58,202.99999999999994,302.99999999999994,0.0,41.37931034482759
2023-04-18,37,-1.7400000000000007,201.25999999999993,301.25999999999993,0.0,48.64864864864865
2023-04-19,21,2.5799999999999996,203.83999999999995,303.8399999999999,0.0,57.14285714285714
2023-04-20,26,9.48,213.31999999999994,313.31999999999994,0.0,69.23076923076923
2023-04-21,24,9.52,222.83999999999995,322.8399999999999,0.0,70.83333333333334
2023-04-22,43,0.13999999999999924,222.97999999999993,322.9799999999999,0.0,51.162790697674424
2023-04-23,20,1.5999999999999996,224.57999999999993,324.5799999999999,0.0,55.00000000000001
2023-04-24,25,4.5,229.07999999999993,329.0799999999999,0.0,60.0
2023-04-25,17,6.66,235.73999999999992,335.7399999999999,0.0,70.58823529411765
2023-04-26,35,2.2999999999999994,238.03999999999994,338.03999999999996,0.0,54.285714285714285
2023-04-27,15,0.6999999999999997,238.73999999999992,338.7399999999999,0.0,53.333333333333336
2023-04-28,17,6.66,245.39999999999992,345.3999999999999,0.0,70.58823529411765
2023-04-29,27,6.459999999999999,251.85999999999993,351.8599999999999,0.0,62.96296296296296
2023-04-30,33,-1.6600000000000006,250.19999999999993,350.19999999999993,0.0,48.484848484848484
2023-05-01,35,-5.700000000000001,244.49999999999994,344.49999999999994,0.0,42.857142857142854
2023-05-02,23,2.5399999999999996,247.03999999999994,347.03999999999996,0.0,56.52173913043478
2023-05-03,31,2.3799999999999994,249.41999999999993,349.41999999999996,0.0,54.83870967741935
2023-05-04,37,14.26,263.67999999999995,363.67999999999995,0.0,70.27027027027027
2023-05-05,28,11.44,275.11999999999995,375.11999999999995,0.0,71.42857142857143
2023-05-06,33,-7.66,267.4599999999999,367.4599999999999,0.0,39.39393939393939
2023-05-07,19,6.619999999999999,274.0799999999999,374.0799999999999,0.0,68.42105263157895
2023-05-08,19,0.6199999999999997,274.69999999999993,374.69999999999993,0.0,52.63157894736842
2023-05-09,18,9.64,284.3399999999999,384.3399999999999,0.0,77.77777777777779
2023-05-10,23,-1.4600000000000004,282.87999999999994,382.87999999999994,0.0,47.82608695652174
2023-05-11,36,5.279999999999999,288.1599999999999,388.1599999999999,0.0,58.333333333333336
2023-05-12,45,0.0999999999999992,288.25999999999993,388.25999999999993,0.0,51.11111111111111
2023-05-13,22,5.56,293.81999999999994,393.81999999999994,0.0,63.63636363636363
2023-05-14,15,4.699999999999999,298.5199999999999,398.5199999999999,0.0,66.66666666666666
2023-05-15,35,8.299999999999999,306.81999999999994,406.81999999999994,0.0,62.857142857142854
2023-05-16,25,6.5,313.31999999999994,413.31999999999994,0.0,64.0
2023-05-17,31,-3.6200000000000006,309.69999999999993,409.69999999999993,0.0,45.16129032258064
2023-05-18,32,-0.6400000000000006,309.05999999999995,409.05999999999995,0.0,50.0
2023-05-19,9,2.82,311.87999999999994,411.87999999999994,0.0,66.66666666666666
2023-05-20,18,7.64,319.5199999999999,419.5199999999999,0.0,72.22222222222221
2023-05-21,28,-2.5600000000000005,316.9599999999999,416.9599999999999,0.0,46.42857142857143
2023-05-22,17,0.6599999999999997,317.61999999999995,417.61999999999995,0.0,52.94117647058824
2023-05-23,26,11.48,329.09999999999997,429.09999999999997,0.0,73.07692307692307
2023-05-24,24,3.5199999999999996,332.61999999999995,432.61999999999995,0.0,58.333333333333336
2023-05-25,28,11.44,344.05999999999995,444.05999999999995,0.0,71.42857142857143
2023-05-26,12,3.76,347.81999999999994,447.81999999999994,0.0,66.66666666666666
2023-05-27,24,3.5199999999999996,351.3399999999999,451.3399999999999,0.0,58.333333333333336
2023-05-28,18,3.6399999999999997,354.9799999999999,454.9799999999999,0.0,61.111111111111114
2023-05-29,23,10.54,365.5199999999999,465.5199999999999,0.0,73.91304347826086
2023-05-30,26,3.4799999999999995,368.99999999999994,468.99999999999994,0.0,57.692307692307686
2023-05-31,32,-0.6400000000000006,368.35999999999996,468.35999999999996,0.0,50.0
2023-06-01,23,10.54,378.9,478.9,0.0,73.91304347826086
2023-06-02,41,-1.8200000000000007,377.08,477.08,0.0,48.78048780487805
2023-06-03,20,5.6,382.68,482.68,0.0,65.0
2023-06-04,30,11.399999999999999,394.08,494.08,0.0,70.0
2023-06-05,42,-2.8400000000000007,391.24,491.24,0.0,47.61904761904761
2023-06-06,31,-3.6200000000000006,387.62,487.62,0.0,45.16129032258064
2023-06-07,32,7.359999999999999,394.98,494.98,0.0,62.5
2023-06-08,12,3.76,398.74,498.74,0.0,66.66666666666666
2023-06-09,35,8.299999999999999,407.04,507.04,0.0,62.857142857142854
2023-06-10,23,6.539999999999999,413.58000000000004,513.58,0.0,65.21739130434783
2023-06-11,13,0.7399999999999998,414.32000000000005,514.32,0.0,53.84615384615385
2023-06-12,24,7.52,421.84000000000003,521.84,0.0,66.66666666666666
2023-06-13,31,0.37999999999999945,422.22,522.22,0.0,51.61290322580645
2023-06-14,32,17.36,439.58000000000004,539.58,0.0,78.125
2023-06-15,38,1.2399999999999993,440.82000000000005,540.82,0.0,52.63157894736842
2023-06-16,32,7.359999999999999,448.18000000000006,548.1800000000001,0.0,62.5
2023-06-17,30,9.399999999999999,457.58000000000004,557.58,0.0,66.66666666666666
2023-06-18,17,6.66,464.24000000000007,564.24,0.0,70.58823529411765
2023-06-19,15,2.6999999999999997,466.94000000000005,566.94,0.0,60.0
2023-06-20,25,2.4999999999999996,469.44000000000005,569.44,0.0,56.00000000000001
2023-06-21,35,-5.700000000000001,463.74000000000007,563.74,0.0,42.857142857142854
2023-06-22,26,11.48,475.2200000000001,575.22,0.0,73.07692307692307
2023-06-23,18,1.6399999999999997,476.86000000000007,576.8600000000001,0.0,55.55555555555556
2023-06-24,18,3.6399999999999997,480.50000000000006,580.5,0.0,61.111111111111114
2023-06-25,25,0.49999999999999956,481.00000000000006,581.0,0.0,52.0
2023-06-26,18,5.64,486.64000000000004,586.6400000000001,0.0,66.66666666666666
2023-06-27,21,-1.4200000000000004,485.22,585.22,0.0,47.61904761904761
2023-06-28,29,4.42,489.64000000000004,589.6400000000001,0.0,58.620689655172406
2023-06-29,30,3.3999999999999995,493.04,593.04,0.0,56.666666666666664
2023-06-30,15,-5.300000000000001,487.74,587.74,0.0,33.33333333333333
2023-07-01,20,1.5999999999999996,489.34000000000003,589.34,0.0,55.00000000000001
2023-07-02,19,12.62,501.96000000000004,601.96,0.0,84.21052631578947
2023-07-03,30,-2.6000000000000005,499.36,599.36,0.0,46.666666666666664
2023-07-04,30,3.3999999999999995,502.76,602.76,0.0,56.666666666666664
2023-07-05,16,-0.3200000000000003,502.44,602.44,0.0,50.0
2023-07-06,18,-6.36,496.08,596.0799999999999,0.0,33.33333333333333
2023-07-07,30,5.3999999999999995,501.47999999999996,601.48,0.0,60.0
2023-07-08,26,5.4799999999999995,506.96,606.96,0.0,61.53846153846154
2023-07-09,21,2.5799999999999996,509.53999999999996,609.54,0.0,57.14285714285714
2023-07-10,16,5.68,515.2199999999999,615.2199999999999,0.0,68.75
2023-07-11,26,7.4799999999999995,522.6999999999999,622.6999999999999,0.0,65.38461538461539
2023-07-12,37,-3.7400000000000007,518.9599999999999,618.9599999999999,0.0,45.94594594594595
2023-07-13,29,0.4199999999999995,519.3799999999999,619.3799999999999,0.0,51.724137931034484
2023-07-14,34,1.3199999999999994,520.6999999999999,620.6999999999999,0.0,52.94117647058824
2023-07-15,8,5.84,526.54,626.54,0.0,87.5
2023-07-16,23,8.54,535.0799999999999,635.0799999999999,0.0,69.56521739130434
2023-07-17,7,2.86,537.9399999999999,637.9399999999999,0.0,71.42857142857143
2023-07-18,29,-1.5800000000000005,536.3599999999999,636.3599999999999,0.0,48.275862068965516
2023-07-19,39,14.219999999999999,550.5799999999999,650.5799999999999,0.0,69.23076923076923
2023-07-20,28,-2.5600000000000005,548.02,648.02,0.0,46.42857142857143
2023-07-21,19,4.619999999999999,552.64,652.64,0.0,63.1578947368421
2023-07-22,30,7.3999999999999995,560.04,660.04,0.0,63.33333333333333
2023-07-23,14,5.72,565.76,665.76,0.0,71.42857142857143
2023-07-24,24,-6.48,559.28,659.28,0.0,37.5
2023-07-25,21,-1.4200000000000004,557.86,657.86,0.0,47.61904761904761
2023-07-26,26,7.4799999999999995,565.34,665.34,0.0,65.38461538461539
2023-07-27,32,-0.6400000000000006,564.7,664.7,0.0,50.0
2023-07-28,23,6.539999999999999,571.24,671.24,0.0,65.21739130434783
2023-07-29,36,7.279999999999999,578.52,678.52,0.0,61.111111111111114
2023-07-30,29,2.4199999999999995,580.9399999999999,680.9399999999999,0.0,55.172413793103445
2023-07-31,19,-1.3800000000000003,579.56,679.56,0.0,47.368421052631575
2023-08-01,35,-1.7000000000000006,577.8599999999999,677.8599999999999,0.0,48.57142857142857
2023-08-02,25,-3.5000000000000004,574.3599999999999,674.3599999999999,0.0,44.0
2023-08-03,22,3.5599999999999996,577.9199999999998,677.9199999999998,0.0,59.09090909090909
2023-08-04,30,1.3999999999999995,579.3199999999998,679.3199999999998,0.0,53.333333333333336
2023-08-05,17,4.66,583.9799999999998,683.9799999999998,0.0,64.70588235294117
2023-08-06,29,0.4199999999999995,584.3999999999997,684.3999999999997,0.0,51.724137931034484
2023-08-07,31,4.379999999999999,588.7799999999997,688.7799999999997,0.0,58.06451612903226
2023-08-08,25,-7.5,581.2799999999997,681.2799999999997,0.0,36.0
2023-08-09,32,1.3599999999999994,582.6399999999998,682.6399999999998,0.0,53.125
2023-08-10,23,2.5399999999999996,585.1799999999997,685.1799999999997,0.0,56.52173913043478
2023-08-11,24,3.5199999999999996,588.6999999999997,688.6999999999997,0.0,58.333333333333336
2023-08-12,22,-0.4400000000000004,588.2599999999996,688.2599999999996,0.0,50.0
2023-08-13,28,-0.5600000000000005,587.6999999999997,687.6999999999997,0.0,50.0
2023-08-14,10,-0.20000000000000018,587.4999999999997,687.4999999999997,0.0,50.0
2023-08-15,22,11.559999999999999,599.0599999999996,699.0599999999996,0.0,77.27272727272727
2023-08-16,16,-0.3200000000000003,598.7399999999996,698.7399999999996,0.0,50.0
2023-08-17,27,-5.540000000000001,593.1999999999996,693.1999999999996,0.0,40.74074074074074
2023-08-18,28,-0.5600000000000005,592.6399999999996,692.6399999999996,0.0,50.0
2023-08-19,25,6.5,599.1399999999996,699.1399999999996,0.0,64.0
2023-08-20,25,8.5,607.6399999999996,707.6399999999996,0.0,68.0
2023-08-21,29,6.42,614.0599999999996,714.0599999999996,0.0,62.06896551724138
2023-08-22,22,9.559999999999999,623.6199999999995,723.6199999999995,0.0,72.72727272727273
2023-08-23,32,-2.6400000000000006,620.9799999999996,720.9799999999996,0.0,46.875
2023-08-24,28,-2.5600000000000005,618.4199999999996,718.4199999999996,0.0,46.42857142857143
2023-08-25,19,12.62,631.0399999999996,731.0399999999996,0.0,84.21052631578947
2023-08-26,13,2.7399999999999998,633.7799999999996,733.7799999999996,0.0,61.53846153846154
2023-08-27,26,-0.5200000000000005,633.2599999999996,733.2599999999996,0.0,50.0
2023-08-28,23,4.539999999999999,637.7999999999996,737.7999999999996,0.0,60.86956521739131
2023-08-29,25,6.5,644.2999999999996,744.2999999999996,0.0,64.0
2023-08-30,19,2.6199999999999997,646.9199999999996,746.9199999999996,0.0,57.89473684210527
2023-08-31,19,2.6199999999999997,649.5399999999996,749.5399999999996,0.0,57.89473684210527
2023-09-01,27,4.459999999999999,653.9999999999997,753.9999999999997,0.0,59.25925925925925
2023-09-02,15,2.6999999999999997,656.6999999999997,756.6999999999997,0.0,60.0
2023-09-03,16,5.68,662.3799999999997,762.3799999999997,0.0,68.75
2023-09-04,24,3.5199999999999996,665.8999999999996,765.8999999999996,0.0,58.333333333333336
2023-09-05,19,0.6199999999999997,666.5199999999996,766.5199999999996,0.0,52.63157894736842
2023-09-06,32,9.36,675.8799999999997,775.8799999999997,0.0,65.625
2023-09-07,32,5.359999999999999,681.2399999999997,781.2399999999997,0.0,59.375
2023-09-08,32,11.36,692.5999999999997,792.5999999999997,0.0,68.75
2023-09-09,19,6.619999999999999,699.2199999999997,799.2199999999997,0.0,68.42105263157895
2023-09-10,19,0.6199999999999997,699.8399999999997,799.8399999999997,0.0,52.63157894736842
2023-09-11,22,7.56,707.3999999999996,807.3999999999996,0.0,68.18181818181817
2023-09-12,34,-0.6800000000000006,706.7199999999997,806.7199999999997,0.0,50.0
2023-09-13,27,6.459999999999999,713.1799999999997,813.1799999999997,0.0,62.96296296296296
2023-09-14,21,0.5799999999999996,713.7599999999998,813.7599999999998,0.0,52.38095238095239
2023-09-15,33,6.34,720.0999999999998,820.0999999999998,0.0,60.60606060606061
2023-09-16,14,1.7199999999999998,721.8199999999998,821.8199999999998,0.0,57.14285714285714
2023-09-17,25,6.5,728.3199999999998,828.3199999999998,0.0,64.0
2023-09-18,13,2.7399999999999998,731.0599999999998,831.0599999999998,0.0,61.53846153846154
2023-09-19,25,2.4999999999999996,733.5599999999998,833.5599999999998,0.0,56.00000000000001
2023-09-20,24,5.52,739.0799999999998,839.0799999999998,0.0,62.5
2023-09-21,25,2.4999999999999996,741.5799999999998,841.5799999999998,0.0,56.00000000000001
2023-09-22,20,3.5999999999999996,745.1799999999998,845.1799999999998,0.0,60.0
2023-09-23,13,10.74,755.9199999999998,855.9199999999998,0.0,92.3076923076923
2023-09-24,17,6.66,762.5799999999998,862.5799999999998,0.0,70.58823529411765
2023-09-25,29,4.42,766.9999999999998,866.9999999999998,0.0,58.620689655172406
2023-09-26,28,3.4399999999999995,770.4399999999998,870.4399999999998,0.0,57.14285714285714
2023-09-27,14,-0.28000000000000025,770.1599999999999,870.1599999999999,0.0,50.0
2023-09-28,16,3.6799999999999997,773.8399999999998,873.8399999999998,0.0,62.5
2023-09-29,17,6.66,780.4999999999998,880.4999999999998,0.0,70.58823529411765
2023-09-30,23,4.539999999999999,785.0399999999997,885.0399999999997,0.0,60.86956521739131
2023-10-01,25,-3.5000000000000004,781.5399999999997,881.5399999999997,0.0,44.0
2023-10-02,27,-3.5400000000000005,777.9999999999998,877.9999999999998,0.0,44.44444444444444
2023-10-03,21,12.58,790.5799999999998,890.5799999999998,0.0,80.95238095238095
2023-10-04,26,3.4799999999999995,794.0599999999998,894.0599999999998,0.0,57.692307692307686
2023-10-05,27,4.459999999999999,798.5199999999999,898.5199999999999,0.0,59.25925925925925
2023-10-06,37,-7.74,790.7799999999999,890.7799999999999,0.0,40.54054054054054
2023-10-07,9,6.82,797.5999999999999,897.5999999999999,0.0,88.88888888888889
2023-10-08,17,2.6599999999999997,800.2599999999999,900.2599999999999,0.0,58.82352941176471
2023-10-09,16,3.6799999999999997,803.9399999999998,903.9399999999998,0.0,62.5
2023-10-10,28,3.4399999999999995,807.3799999999999,907.3799999999999,0.0,57.14285714285714
2023-10-11,28,1.4399999999999995,808.8199999999999,908.8199999999999,0.0,53.57142857142857
2023-10-12,17,6.66,815.4799999999999,915.4799999999999,0.0,70.58823529411765
2023-10-13,28,5.4399999999999995,820.92,920.92,0.0,60.71428571428571
2023-10-14,25,8.5,829.42,929.42,0.0,68.0
2023-10-15,19,-1.3800000000000003,828.04,928.04,0.0,47.368421052631575
2023-10-16,17,-1.3400000000000003,826.6999999999999,926.6999999999999,0.0,47.05882352941176
2023-10-17,31,4.379999999999999,831.0799999999999,931.0799999999999,0.0,58.06451612903226
2023-10-18,31,6.379999999999999,837.4599999999999,937.4599999999999,0.0,61.29032258064516
2023-10-19,20,3.5999999999999996,841.06,941.06,0.0,60.0
2023-10-20,18,-2.3600000000000003,838.6999999999999,938.6999999999999,0.0,44.44444444444444
2023-10-21,21,6.58,845.28,945.28,0.0,66.66666666666666
2023-10-22,25,12.5,857.78,957.78,0.0,76.0
2023-10-23,19,-3.3800000000000003,854.4,954.4,0.0,42.10526315789473
2023-10-24,30,1.3999999999999995,855.8,955.8,0.0,53.333333333333336
2023-10-25,26,1.4799999999999995,857.28,957.28,0.0,53.84615384615385
2023-10-26,31,8.379999999999999,865.66,965.66,0.0,64.51612903225806
2023-10-27,17,10.66,876.3199999999999,976.3199999999999,0.0,82.35294117647058
2023-10-28,32,7.359999999999999,883.68,983.68,0.0,62.5
2023-10-29,27,4.459999999999999,888.14,988.14,0.0,59.25925925925925
2023-10-30,28,5.4399999999999995,893.58,993.58,0.0,60.71428571428571
2023-10-31,33,0.3399999999999994,893.9200000000001,993.9200000000001,0.0,51.515151515151516
2023-11-01,19,6.619999999999999,900.5400000000001,1000.5400000000001,0.0,68.42105263157895
2023-11-02,32,-2.6400000000000006,897.9000000000001,997.9000000000001,0.0,46.875
2023-11-03,40,3.1999999999999993,901.1000000000001,1001.1000000000001,0.0,55.00000000000001
2023-11-04,19,8.62,909.7200000000001,1009.7200000000001,0.0,73.68421052631578
2023-11-05,17,2.6599999999999997,912.3800000000001,1012.3800000000001,0.0,58.82352941176471
2023-11-06,25,2.4999999999999996,914.8800000000001,1014.8800000000001,0.0,56.00000000000001
2023-11-07,12,1.7599999999999998,916.6400000000001,1016.6400000000001,0.0,58.333333333333336
2023-11-08,16,7.68,924.32,1024.3200000000002,0.0,75.0
2023-11-09,25,-5.5,918.82,1018.82,0.0,40.0
2023-11-10,29,2.4199999999999995,921.24,1021.24,0.0,55.172413793103445
2023-11-11,25,4.5,925.74,1025.74,0.0,60.0
